ticker,isin,name,weight_percentage,sector,country,currency
,SE0017486889,ATLAS COPCO AB-A SHS,0.29895086472074067,Industrie,Schweden,SEK
,IT0003132476,ENI SPA MILAN,0.2976772697475434,Energie,Italien,EUR
,IT0000062072,GENERALI,0.2973157120578534,Finanzdienstleistungen,Italien,EUR
,GB00B19NLV48,EXPERIAN PLC,0.29582030056411385,Industrie,Großbritannien,GBP
,DE000ENAG999,E.ON SE,0.29337869251216425,Versorger,Deutschland,EUR
,GB00BTK05J60,ANGLO AMERICAN PLC GBP,0.28922640739586597,Werkstoffe,Großbritannien,GBP
,GB0004082847,STANDARD CHARTERED PLC,0.28147273778600407,Finanzdienstleistungen,Großbritannien,GBP
,FR0010307819,LEGRAND SA,0.28107916654041254,Industrie,Frankreich,EUR
,ES0140609019,CAIXABANK SA,0.27498737878639823,Finanzdienstleistungen,Spanien,EUR
,FR0000120321,L OREAL,0.2749542219376871,Basiskonsumgüter,Frankreich,EUR
,CH0432492467,ALCON INC - CHF,0.27404136074044877,Gesundheitswesen,Schweiz,CHF
,GB00BLGZ9862,TESCO PLC,0.2737821230068814,Basiskonsumgüter,Großbritannien,GBP
,NL0011794037,KONINKLIJKE AHOLD DELHAIZE,0.2726785116370889,Basiskonsumgüter,Niederlande,EUR
,SE0007100581,ASSA ABLOY AB -B,0.26247178597471876,Industrie,Schweden,SEK
,DE0007037129,RWE AG,0.2574949850860757,Versorger,Deutschland,EUR
,CH0010645932,GIVAUDAN-REG,0.24927761877140017,Werkstoffe,Schweiz,CHF
,GB0007099541,PRUDENTIAL PLC,0.24752465080242272,Finanzdienstleistungen,Großbritannien,GBP
,FI0009000681,NOKIA OYJ,0.24129426681504018,Informationstechnologie,Finnland,EUR
,BE0003739530,UCB SA,0.23749622602899204,Gesundheitswesen,Belgien,EUR
,ES0109067019,AMADEUS IT GROUP SA,0.2370201293296634,Nicht-Basiskonsumgüter,Spanien,EUR
,GB0007908733,SSE PLC,0.23663737504128904,Versorger,Großbritannien,GBP
,FR0000133308,ORANGE,0.23573767124772904,Kommunikationsdienstleistungen,Frankreich,EUR
,GB0004544929,IMPERIAL BRANDS PLC,0.23349377006041944,Basiskonsumgüter,Großbritannien,GBP
,DE0006047004,HEIDELBERGCEMENT AG,0.23126879831608121,Werkstoffe,Deutschland,EUR
,SE0012853455,EQT AB,0.22833536562743215,Finanzdienstleistungen,Schweden,SEK
,NL0015001FS8,FERROVIAL SE,0.2271492465194052,Industrie,Spanien,EUR
,DE000BAY0017,BAYER AG-REG,0.2269555067843788,Gesundheitswesen,Deutschland,EUR
,SE0000667891,SANDVIK AB,0.22597461441461564,Industrie,Schweden,SEK
,AT0000652011,ERSTE GROUP BANK,0.2252146639338945,Finanzdienstleistungen,Österreich,EUR
,DE000A1EWWW0,ADIDAS AG,0.224396115571404,Nicht-Basiskonsumgüter,Deutschland,EUR
,CH0014852781,SWISS LIFE HOLDINGS AG,0.2224762954998139,Finanzdienstleistungen,Schweiz,CHF
,SE0000148884,SKANDINAVISKA ENSKILDA BANKEN A,0.21586648430971123,Finanzdienstleistungen,Schweden,SEK
,CH0418792922,SIKA AG-REG,0.214856054554115,Werkstoffe,Schweiz,CHF
,CH1243598427,SANDOZ GROUP AG,0.21418770043585442,Gesundheitswesen,Schweiz,CHF
,FR001400U6U4,ENGIE PRIME DE FIDELITE 2027,0.21382806830698747,Versorger,Frankreich,EUR
,DK0010274414,DANSKE BANK A/S,0.20748763397540015,Finanzdienstleistungen,Dänemark,DKK
,SE0000108656,ERICSSON LM-B SHS,0.20747088453929918,Informationstechnologie,Schweden,SEK
,FI4000552500,SAMPO OYJ-A SHS,0.2068257706600845,Finanzdienstleistungen,Finnland,EUR
,DE000CBK1001,COMMERZBANK AG,0.20547601852768096,Finanzdienstleistungen,Deutschland,EUR
,IT0004176001,PRYSMIAN SPA,0.2040872085698462,Industrie,Italien,EUR
,DE0005190003,BAYERISCHE MOTOREN WERKE AG,0.20111820079496773,Nicht-Basiskonsumgüter,Deutschland,EUR
,NL0015000IY2,UNIVERSAL MUSIC GROUP NV,0.20059710286200208,Kommunikationsdienstleistungen,Niederlande,EUR
,SE0000242455,SWEDBANK AB,0.1995916348757621,Finanzdienstleistungen,Schweden,SEK
,FR0000121329,THALES SA,0.19746363650604606,Industrie,Frankreich,EUR
,GB0000536739,ASHTEAD GROUP PLC,0.1938925238773324,Industrie,Großbritannien,GBP
,BE0003565737,KBC GROUP NV,0.19330972549236344,Finanzdienstleistungen,Belgien,EUR
,NL0000334118,ASM INTERNATIONAL NV,0.19187229105203918,Informationstechnologie,Niederlande,EUR
,GB00BPQY8M80,AVIVA PLC,0.1902520139108342,Finanzdienstleistungen,Großbritannien,GBP
,FI0009013403,KONE OYJ-B,0.18940065643780174,Industrie,Finnland,EUR
,CH0024608827,PARTNERS GROUP AG,0.18803914314047362,Finanzdienstleistungen,Schweiz,CHF
,FR0000121485,KERING PARIS,0.18734671451158183,Nicht-Basiskonsumgüter,Frankreich,EUR
,CH0030170408,GEBERIT AG-REG,0.18514042305024495,Industrie,Schweiz,CHF
,FR0000125338,CAPGEMINI SE,0.18432119528394872,Informationstechnologie,Frankreich,EUR
,IE00BYTBXV33,RYANAIR HOLDINGS PLC IRL,0.18382746994527643,Industrie,Irland,EUR
,NL0000395903,WOLTERS KLUWER,0.1826622700597402,Industrie,Niederlande,EUR
,CH1335392721,GALDERMA GROUP AG,0.1815915080889712,Gesundheitswesen,Schweiz,CHF
,GB00BH4HKS39,VODAFONE GROUP PLC,0.18100388251531785,Kommunikationsdienstleistungen,Großbritannien,GBP
,CH1430134226,AMRIZE LTD,0.17968622008690305,Werkstoffe,Schweiz,CHF
,DK0061539921,VESTAS WIND SYSTEMS A/S,0.17123959324041488,Industrie,Dänemark,DKK
,SE0015961909,HEXAGON AB-B SHS,0.17082707955095908,Informationstechnologie,Schweden,SEK
,IT0003856405,LEONARDO SPA,0.16913716355538172,Industrie,Italien,EUR
,DE000DTR0CK8,DAIMLER TRUCK HOLDING AG,0.16663271025851625,Industrie,Deutschland,EUR
,FR0000130577,PUBLICIS GROUPE SA,0.16630676230029232,Kommunikationsdienstleistungen,Frankreich,EUR
,NL0000009165,HEINEKEN NV,0.1660448014511241,Basiskonsumgüter,Niederlande,EUR
,DE0007664039,VOLKSWAGEN AG-PFD,0.16526690945242725,Nicht-Basiskonsumgüter,Deutschland,EUR
,DE000A0D9PT0,MTU AERO ENGINES AG,0.16513366744394134,Industrie,Deutschland,EUR
,FR001400AJ45,MICHELIN (CGDE),0.1647407447428932,Nicht-Basiskonsumgüter,Frankreich,EUR
,DE0005785604,FRESENIUS SE & CO KGAA,0.1647387728931767,Gesundheitswesen,Deutschland,EUR
,ES0173516115,REPSOL SA,0.16163479827706148,Energie,Spanien,EUR
,FR0000124141,VEOLIA ENVIRONNEMENT,0.1596611009336379,Versorger,Frankreich,EUR
,NO0010161896,DNB BANK ASA,0.15906509042694672,Finanzdienstleistungen,Norwegen,NOK
,DK0060336014,NOVONESIS (NOVOZYMES) B,0.15681821332095905,Werkstoffe,Dänemark,DKK
,GB0032089863,NEXT PLC,0.15672988339713018,Nicht-Basiskonsumgüter,Großbritannien,GBP
,DE000A1ML7J1,VONOVIA SE,0.15646164797415382,Immobilien,Deutschland,EUR
,NL0000009538,KONINKLIJKE PHILIPS NV,0.15571990152943865,Gesundheitswesen,Niederlande,EUR
,IT0005508921,BANCA MONTE DEI PASCHI SIENA REGR,0.1541521824980359,Finanzdienstleistungen,Italien,EUR
,FR0000045072,CREDIT AGRICOLE SA,0.14670066828370293,Finanzdienstleistungen,Frankreich,EUR
,SE0007100599,SVENSKA HANDELSBKN SER A,0.1464958544309399,Finanzdienstleistungen,Schweden,SEK
,IE00BF0L3536,AIB GROUP PLC,0.14524459556326216,Finanzdienstleistungen,Irland,EUR
,NL00150001Q9,STELLANTIS MILAN,0.14522869282817152,Nicht-Basiskonsumgüter,Italien,EUR
,FR0014003TT8,DASSAULT SYSTEMES SE,0.14254725301835508,Informationstechnologie,Frankreich,EUR
,ES0105046017,AENA SME SA,0.14051065799784307,Industrie,Spanien,EUR
,GB00BHJYC057,INTERCONTINENTAL HOTELS GROU,0.13997918578092106,Nicht-Basiskonsumgüter,Großbritannien,GBP
,DK0010272202,GENMAB A/S,0.13986269778027874,Gesundheitswesen,Dänemark,DKK
,CH0008742519,SWISSCOM AG-REG,0.13876316626212773,Kommunikationsdienstleistungen,Schweiz,CHF
,ES0167050915,ACS ACTIVIDADES CONS Y SERV,0.13663213418405026,Industrie,Spanien,EUR
,ES0113860A34,BANCO DE SABADELL SA,0.134718449390987,Finanzdienstleistungen,Spanien,EUR
,CH1256740924,SGS SA-REG,0.13448594056464602,Industrie,Schweiz,CHF
,NL0011540547,ABN AMRO BANK NV-CVA,0.13402346851537295,Finanzdienstleistungen,Niederlande,EUR
,FR0010208488,ENGIE,0.13303021322506958,Versorger,Frankreich,EUR
,FR0000120693,PERNOD RICARD,0.1312262463248062,Basiskonsumgüter,Frankreich,EUR
,SE0021921269,SAAB AB-B,0.1301940459310993,Industrie,Schweden,SEK
,NL0000009082,KONINKLIJKE KPN NV,0.12918314714328893,Kommunikationsdienstleistungen,Niederlande,EUR
,DE0008402215,HANNOVER RUECK SE,0.12840358474415117,Finanzdienstleistungen,Deutschland,EUR
,GB0004052071,HALMA PLC,0.12686491627943136,Informationstechnologie,Großbritannien,GBP
,NL0010773842,NN GROUP NV,0.1257548242502479,Finanzdienstleistungen,Niederlande,EUR
,LU1598757687,ARCELORMITTAL SA AMSTERDAM,0.1247448072372854,Werkstoffe,Luxemburg,EUR
,GB0005603997,LEGAL & GENERAL GROUP PLC,0.12376439982940177,Finanzdienstleistungen,Großbritannien,GBP
,IT0000066123,BPER BANCA SPA,0.12258410790731256,Finanzdienstleistungen,Italien,EUR
,PLPKO0000016,PKO BANK POLSKI,0.1224618670115492,Finanzdienstleistungen,Polen,PLN
,CH0025751329,LOGITECH INTERNATIONAL-REG,0.12210525116127524,Informationstechnologie,Schweiz,CHF
,DE0006599905,MERCK KGAA,0.1218416458420185,Gesundheitswesen,Deutschland,EUR
,SE0009922164,ESSITY AKTIEBOLAG - B,0.12150148533621812,Basiskonsumgüter,Schweden,SEK
,IT0005218380,BANCO BPM SPA,0.12030109796250217,Finanzdienstleistungen,Italien,EUR
,GB00BMJ6DW54,INFORMA PLC,0.11887660791122595,Kommunikationsdienstleistungen,Großbritannien,GBP
,IE00BD1RP616,BANK OF IRELAND GROUP PLC,0.11746676929481265,Finanzdienstleistungen,Irland,EUR
,PLPKN0000018,ORLEN SA,0.11658662698763403,Energie,Polen,PLN
,NO0010096985,EQUINOR ASA,0.11632750097602561,Energie,Norwegen,NOK
,FR0000053951,AIR LIQUIDE PRIME FIDELITE,0.11407854701310928,Werkstoffe,Frankreich,EUR
,DE000SHL1006,SIEMENS HEALTHINEERS AG,0.11325277244002166,Gesundheitswesen,Deutschland,EUR
,CH0010570767,CHOCOLADEFABRIKEN LINDT-PC,0.11168493118593863,Basiskonsumgüter,Schweiz,CHF
,ES0178430E18,TELEFONICA SA,0.11030672045608124,Kommunikationsdienstleistungen,Spanien,EUR
,GB0030913577,BT GROUP PLC,0.10999074153969501,Kommunikationsdienstleistungen,Großbritannien,GBP
,NL0000226223,STMICROELECTRONICS/PARIS,0.10916756428785404,Informationstechnologie,Italien,EUR
,IT0000072170,FINECOBANK SPA,0.10854149085923497,Finanzdienstleistungen,Italien,EUR
,IT0003242622,TERNA-RETE ELETTRICA NAZIONA,0.10781653478200348,Versorger,Italien,EUR
,CH0024638196,SCHINDLER HOLDING-PART CERT,0.10645228236797559,Industrie,Schweiz,CHF
,CH1216478797,DSM-FIRMENICH AG,0.10604909881933358,Werkstoffe,Niederlande,EUR
,FI0009003727,WARTSILA OYJ,0.10578437649478713,Industrie,Finnland,EUR
,IE0004906560,KERRY GROUP PLC-A,0.10523551065466283,Basiskonsumgüter,Irland,EUR
,IT0004965148,MONCLER SPA,0.10512202000274191,Nicht-Basiskonsumgüter,Italien,EUR
,GB0009223206,SMITH & NEPHEW PLC,0.1036845134860387,Gesundheitswesen,Großbritannien,GBP
,FR0011149590,L OREAL PRIME FIDELITE,0.10363266771087544,Basiskonsumgüter,Frankreich,EUR
,CH0102484968,JULIUS BAER GROUP LTD,0.10345263706027519,Finanzdienstleistungen,Schweiz,CHF
,ES0105066007,CELLNEX TELECOM SA,0.1027886780295928,Kommunikationsdienstleistungen,Spanien,EUR
,GB00B8C3BL03,SAGE GROUP PLC,0.10180223677872066,Informationstechnologie,Großbritannien,GBP
,FI0009005987,UPM-KYMMENE OYJ,0.10052150602970888,Werkstoffe,Finnland,EUR
,CH1175448666,STRAUMANN HOLDING AG-REG,0.09987816234350337,Gesundheitswesen,Schweiz,CHF
,DK0060448595,COLOPLAST-B,0.09952963619170416,Gesundheitswesen,Dänemark,DKK
,FR0000120503,BOUYGUES SA,0.09894045201100235,Industrie,Frankreich,EUR
,SE0000695876,ALFA LAVAL AB,0.09879655341345653,Industrie,Schweden,SEK
,GB0000456144,ANTOFAGASTA PLC,0.0965195723112913,Werkstoffe,Großbritannien,GBP
,GB00B082RF11,RENTOKIL INITIAL 05,0.09532194505571753,Industrie,Großbritannien,GBP
,IT0003153415,SNAM SPA,0.09530160880183773,Versorger,Italien,EUR
,FR0000130452,EIFFAGE,0.09444712682849368,Industrie,Frankreich,EUR
,ES0177542018,INTL CONSOLD AIRLINES GRP SA-GBP,0.09252277065964062,Industrie,Großbritannien,GBP
,SE0015658109,EPIROC AB-A,0.09247938775143925,Industrie,Schweden,SEK
,PTEDP0AM0009,EDP SA,0.0918263839017533,Versorger,Portugal,EUR
,DE0006048432,HENKEL AG & CO KGAA VOR-PFD,0.08994314891433283,Basiskonsumgüter,Deutschland,EUR
,NL0006294274,EURONEXT NV PARIS,0.08757789503512077,Finanzdienstleistungen,Frankreich,EUR
,IE0004927939,KINGSPAN GROUP,0.0867241063951106,Industrie,Irland,EUR
,CH0012549785,SONOVA HOLDING,0.08644669527049909,Gesundheitswesen,Schweiz,CHF
,SE0020050417,BOLIDEN AB,0.08641991535976959,Werkstoffe,Schweden,SEK
,IT0003796171,POSTE ITALIANE SPA,0.0858276849698477,Finanzdienstleistungen,Italien,EUR
,ES0130670112,ENDESA SA,0.08499260925793815,Versorger,Spanien,EUR
,NL0013267909,AKZO NOBEL N.V.,0.08450348244938838,Werkstoffe,Niederlande,EUR
,GB00B5ZN1N88,SEGRO PLC,0.08402835403084909,Immobilien,Großbritannien,GBP
,FR0006174348,BUREAU VERITAS,0.08256729918251093,Industrie,Frankreich,EUR
,FR0000120404,ACCOR SA,0.08173608916467687,Nicht-Basiskonsumgüter,Frankreich,EUR
,CH0008038389,SWISS PRIME SITE,0.0815398491150665,Immobilien,Schweiz,CHF
,GB00B02J6398,ADMIRAL GROUP PLC,0.08031203571481589,Finanzdienstleistungen,Großbritannien,GBP
,NO0013536151,KONGSBERG GRUPPEN ASA,0.07930275160933388,Industrie,Norwegen,NOK
,FR0013326246,UNIBAIL-RODAMCO-WESTFIELD /PARIS,0.0782572928764448,Immobilien,Frankreich,EUR
,CH0198251305,COCA-COLA HBC AG-DI - LDN,0.07819341277473854,Basiskonsumgüter,Großbritannien,GBP
,NL0012866412,BE SEMICONDUCTOR INDUSTRIES,0.07727799547337008,Informationstechnologie,Niederlande,EUR
,CH0311864901,VAT GROUP AG,0.07708088479253436,Industrie,Schweiz,CHF
,CH0025238863,KUEHNE + NAGEL INTL AG-REG,0.07671016818807651,Industrie,Schweiz,CHF
,DK0010181759,CARLSBERG AS-B,0.07657594011186537,Basiskonsumgüter,Dänemark,DKK
,BE0974264930,AGEAS,0.07655524654773047,Finanzdienstleistungen,Belgien,EUR
,GB00B033F229,CENTRICA PLC,0.07618706918910194,Versorger,Großbritannien,GBP
,DE000SYM9999,SYMRISE AG,0.07617696242351933,Werkstoffe,Deutschland,EUR
,GB00B39J2M42,UNITED UTILITIES GROUP PLC NEW,0.0758190484126564,Versorger,Großbritannien,GBP
,CH0012410517,BALOISE HOLDING,0.07468280994482304,Finanzdienstleistungen,Schweiz,CHF
,FI0009007132,FORTUM OYJ,0.07372762505498962,Versorger,Finnland,EUR
,GB00B1WY2338,SMITHS GROUP PLC,0.07354831745404994,Industrie,Großbritannien,GBP
,ES0113679I37,BANKINTER SA,0.0731362305081895,Finanzdienstleistungen,Spanien,EUR
,GB00BL9YR756,WISE PLC - A,0.07234828739058913,Finanzdienstleistungen,Großbritannien,GBP
,DE0006602006,GEA GROUP AG EX MG TECHNOLOGIE,0.07225937578395186,Industrie,Deutschland,EUR
,AT0000BAWAG2,BAWAG GROUP AG,0.07206452883002226,Finanzdienstleistungen,Österreich,EUR
,FI0009014575,METSO CORP,0.07194820091180328,Industrie,Finnland,EUR
,GB0031638363,INTERTEK GROUP PLC,0.07077768001795182,Industrie,Großbritannien,GBP
,GB00B1FH8J72,SEVERN TRENT PLC,0.07026960197922001,Versorger,Großbritannien,GBP
,NL0015002CX3,QIAGEN N.V.,0.06983995061271228,Gesundheitswesen,Deutschland,EUR
,DK0060094928,ORSTED A/S,0.06977647189571684,Versorger,Dänemark,DKK
,GB0009465807,WEIR GROUP PLC/THE,0.06892280019230956,Industrie,Großbritannien,GBP
,DE0005785802,FRESENIUS MED CARE AG CO,0.06880844019496583,Gesundheitswesen,Deutschland,EUR
,FI0009013296,NESTE OYJ,0.06824925136012217,Energie,Finnland,EUR
,GB00BNGDN821,MELROSE INDUSTRIES PLC,0.06815587487539905,Industrie,Großbritannien,GBP
,BMG0112X1056,AEGON LTD AMSTERDAM,0.06801814184417448,Finanzdienstleistungen,Niederlande,EUR
,SE0012673267,EVOLUTION AB,0.0677430461643069,Nicht-Basiskonsumgüter,Schweden,SEK
,DE0005200000,BEIERSDORF AG,0.06691266356044424,Basiskonsumgüter,Deutschland,EUR
,NO0010063308,TELENOR ASA,0.06683786120857474,Kommunikationsdienstleistungen,Norwegen,NOK
,FR0010220475,ALSTOM,0.06660016081137998,Industrie,Frankreich,EUR
,GB00B0744B38,BUNZL PLC,0.06646233341653147,Industrie,Großbritannien,GBP
,CH1101098163,BELIMO HOLDING AG-REG,0.06617517890843803,Industrie,Schweiz,CHF
,GB0031274896,MARKS & SPENCER GROUP PLC,0.06581142313920792,Basiskonsumgüter,Großbritannien,GBP
,NO0003054108,MOWI ASA,0.0658082316342943,Basiskonsumgüter,Norwegen,NOK
,IT0004810054,UNIPOL ASSICURAZIONI SPA,0.06574627559330806,Finanzdienstleistungen,Italien,EUR
,FR0000120172,CARREFOUR SA,0.06572665410280541,Basiskonsumgüter,Frankreich,EUR
,SE0000667925,TELIA CO AB / SEK,0.06538673432782469,Kommunikationsdienstleistungen,Schweden,SEK
,NL0011872643,ASR NEDERLAND NV,0.06534598510051011,Finanzdienstleistungen,Niederlande,EUR
,GB0001826634,DIPLOMA PLC,0.06532934917220508,Industrie,Großbritannien,GBP
,PLPZU0000011,POWSZECHNY ZAKLAD UBEZPIECZEN,0.06523257102527717,Finanzdienstleistungen,Polen,PLN
,SE0000113250,SKANSKA AB-B SHS,0.06500902867191541,Industrie,Schweden,SEK
,DK0060252690,PANDORA A/S (DKK),0.06481381990742159,Nicht-Basiskonsumgüter,Dänemark,DKK
,NO0005052605,NORSK HYDRO ASA  NOK20,0.0638520616375431,Werkstoffe,Norwegen,NOK
,PTGAL0AM0009,GALP ENERGIA -B,0.06331265873306753,Energie,Portugal,EUR
,CH0466642201,HELVETIA HOLDING AG-REG,0.0631365987123214,Finanzdienstleistungen,Schweiz,CHF
,GB0007669376,ST JAMES S PLACE CAPITAL,0.06258581381182056,Finanzdienstleistungen,Großbritannien,GBP
,SE0000108227,SKF AB-B SHARES,0.06245995923929082,Industrie,Schweden,SEK
,SE0005190238,TELE2 AB-B SHS NEW,0.062308544482662126,Kommunikationsdienstleistungen,Schweden,SEK
,PLPEKAO00016,BANK PEKAO SA,0.062262981353289996,Finanzdienstleistungen,Polen,PLN
,GB0006731235,ASSOCIATED BRITISH FOODS PLC,0.06224656172555522,Basiskonsumgüter,Großbritannien,GBP
,SE0000106270,HENNES & MAURITZ AB-B SHS,0.06188256486833811,Nicht-Basiskonsumgüter,Schweden,SEK
,SE0000872095,SWEDISH ORPHAN BIOVITRUM AB,0.061730597716626874,Gesundheitswesen,Schweden,SEK
,DK0060636678,TRYG A/S,0.06095268978826454,Finanzdienstleistungen,Dänemark,DKK
,GB0006776081,PEARSON PLC,0.060888455805110105,Nicht-Basiskonsumgüter,Großbritannien,GBP
,FR0000121964,KLEPIERRE,0.06040028384785581,Immobilien,Frankreich,EUR
,DK0010244508,AP MOLLER-MAERSK A/S-B,0.06001403931976444,Industrie,Dänemark,DKK
,SE0014781795,ADDTECH AB-B SHARES,0.05997779797348924,Industrie,Schweden,SEK
,PTBCP0AM0015,BANCO COMERCIAL PORTUGUES,0.059920629047006436,Finanzdienstleistungen,Portugal,EUR
,CH0018294154,PSP SWISS PROPERTY,0.059839150308017106,Immobilien,Schweiz,CHF
,GB00BKFB1C65,M&G PLC,0.05981526859634205,Finanzdienstleistungen,Großbritannien,GBP
,FR0012757854,SPIE SA,0.05973310159579575,Industrie,Frankreich,EUR
,FR0011726835,GAZTRANSPORT ET TECHNIGAZ SA,0.05972161609266138,Energie,Frankreich,EUR
,SE0000114837,TRELLEBORG AB,0.05914506292234125,Industrie,Schweden,SEK
,NL0012059018,EXOR NV,0.05908613637514131,Finanzdienstleistungen,Niederlande,EUR
,DE000TLX1005,TALANX AG,0.0588619870515201,Finanzdienstleistungen,Deutschland,EUR
,FR0010451203,REXEL SA,0.058413777838991675,Industrie,Frankreich,EUR
,DE0005439004,CONTINENTAL AG,0.05815920792602003,Nicht-Basiskonsumgüter,Deutschland,EUR
,NL0000008977,HEINEKEN HOLDING NV,0.05814268764851528,Basiskonsumgüter,Niederlande,EUR
,FR0000131906,RENAULT SA,0.058021212733932556,Nicht-Basiskonsumgüter,Frankreich,EUR
,SE0015949201,LIFCO AB-B SHS,0.057727168038320745,Industrie,Schweden,SEK
,NO0003733800,ORKLA ASA,0.05719978117341793,Basiskonsumgüter,Norwegen,NOK
,GB00BGLP8L22,IMI PLC,0.057197620167852625,Industrie,Großbritannien,GBP
,GB00BYQ0JC66,BEAZLEY PLC/UK,0.05690298114570694,Finanzdienstleistungen,Großbritannien,GBP
,GB00BVYVFW23,AUTO TRADER GROUP PLC,0.05664741152121585,Kommunikationsdienstleistungen,Großbritannien,GBP
,GB00BGXQNP29,PHOENIX GROUP HOLDINGS PLC,0.05647212541076635,Finanzdienstleistungen,Großbritannien,GBP
,LU2598331598,TENARIS SA,0.05624728161087562,Energie,Italien,EUR
,FR0014000MR3,EUROFINS SCIENTIFIC,0.05585235391497733,Gesundheitswesen,Frankreich,EUR
,AT0000743059,OMV AG,0.05557495471975656,Energie,Österreich,EUR
,GB0009697037,BABCOCK INTL GRP,0.05550254210344774,Industrie,Großbritannien,GBP
,PLKGHM000017,KGHM POLSKA MIEDZ S.A.,0.05514861572360659,Werkstoffe,Polen,PLN
,PTJMT0AE0001,JERONIMO MARTINS,0.05442189066773507,Basiskonsumgüter,Portugal,EUR
,NO0010345853,AKER BP ASA,0.05403545012618108,Energie,Norwegen,NOK
,DE000A12DM80,SCOUT24 SE,0.053594230250837975,Kommunikationsdienstleistungen,Deutschland,EUR
,GB00BYT1DJ19,ICG PLC,0.05356517225507334,Finanzdienstleistungen,Großbritannien,GBP
,FI0009014377,ORION OYJ-CLASS B,0.053191531878376046,Gesundheitswesen,Finnland,EUR
,SE0000163594,SECURITAS AB -B-SEK5,0.0530455208500297,Industrie,Schweden,SEK
,CH1169360919,ACCELLERON INDUSTRIES AG,0.05219331131847603,Industrie,Schweiz,CHF
,NO0003053605,STOREBRAND ASA,0.051755195442036425,Finanzdienstleistungen,Norwegen,NOK
,DE000KBX1006,KNORR-BREME AG,0.05120478435292403,Industrie,Deutschland,EUR
,GB00B019KW72,SAINSBURY (J) PLC,0.05106586724037427,Basiskonsumgüter,Großbritannien,GBP
,IT0003828271,RECORDATI INDUSTRIA CHIMICA,0.050929086488839995,Gesundheitswesen,Italien,EUR
,BE0003797140,GROUPE BRUXELLES LAMBERT SA,0.05010761149677097,Finanzdienstleistungen,Belgien,EUR
,FI0009007884,ELISA OYJ,0.049631007619751186,Kommunikationsdienstleistungen,Finnland,EUR
,FI0009005961,STORA ENSO OYJ-R SHS,0.04945754563458648,Werkstoffe,Finnland,EUR
,ES0173093024,REDEIA CORP SA,0.0489429712210985,Versorger,Spanien,EUR
,FI0009005870,KONECRANES OYJ,0.04876336917136403,Industrie,Finnland,EUR
,BMG4593F1389,HISCOX LTD,0.048508111925470616,Finanzdienstleistungen,Großbritannien,GBP
,GB0033195214,KINGFISHER PLC,0.048273242365560895,Nicht-Basiskonsumgüter,Großbritannien,GBP
,CH0012255151,SWATCH GROUP AG/THE-BR,0.04809627292521103,Nicht-Basiskonsumgüter,Schweiz,CHF
,DE0007165631,SARTORIUS PFD,0.04806918935076813,Gesundheitswesen,Deutschland,EUR
,GB0000811801,BARRATT REDROW PLC,0.04778152652204786,Nicht-Basiskonsumgüter,Großbritannien,GBP
,DE000PAH0038,PORSCHE AUTOMOBIL HLDG-PFD,0.04761601265420523,Nicht-Basiskonsumgüter,Deutschland,EUR
,GB0003718474,GAMES WORKSHOP,0.047604431144476926,Nicht-Basiskonsumgüter,Großbritannien,GBP
,NO0010208051,YARA INTERNATIONAL ASA,0.04719463792758322,Werkstoffe,Norwegen,NOK
,LU2237380790,ALLEGRO.EU SA,0.04717547468283959,Nicht-Basiskonsumgüter,Polen,PLN
,SE0000112724,SVENSKA CELLULOSA AB,0.047036102253303395,Werkstoffe,Schweden,SEK
,CH0010675863,SWISSQUOTE GROUP HOLDING SA,0.04694093593136477,Finanzdienstleistungen,Schweiz,CHF
,GB00B1KJJ408,WHITBREAD PLC,0.04694063626792612,Nicht-Basiskonsumgüter,Großbritannien,GBP
,SE0001515552,INDUTRADE AB,0.04654385023010727,Industrie,Schweden,SEK
,BE0003822393,ELIA GROUP SA/NV,0.04635565880472201,Versorger,Belgien,EUR
,FR0013154002,SARTORIUS STEDIM BIOTECH,0.04633687251443985,Gesundheitswesen,Frankreich,EUR
,IT0005211237,ITALGAS SPA,0.04592316438580458,Versorger,Italien,EUR
,DK0010287663,NKT A/S,0.04566139447832208,Industrie,Dänemark,DKK
,SE0000107203,INDUSTRIVARDEN AB-C SHS,0.045614654911006844,Finanzdienstleistungen,Schweden,SEK
,CH0009002962,BARRY CALLEBAUT AG,0.04551678476050641,Basiskonsumgüter,Schweiz,CHF
,DE0006452907,NEMETSCHEK AG,0.04545444655041482,Informationstechnologie,Deutschland,EUR
,DE000A1DAHH0,BRENNTAG SE,0.04533670782101265,Industrie,Deutschland,EUR
,GB00BWFGQN14,SPIRAX GROUP PLC,0.044933297756813075,Industrie,Großbritannien,GBP
,FR0014004L86,DASSAULT AVIATION SA,0.04478185571259593,Industrie,Frankreich,EUR
,DE000HAG0005,HENSOLDT AG,0.044390504190888296,Industrie,Deutschland,EUR
,IE0002424939,DCC PLC,0.04418953074474967,Industrie,Großbritannien,GBP
,DE0006070006,HOCHTIEF AG  DM50,0.04393722484441805,Industrie,Deutschland,EUR
,FI0009000202,KESKO OYJ-B SHS,0.04392128410671732,Basiskonsumgüter,Finnland,EUR
,SE0015949748,BEIJER REF AB,0.043863291123636544,Industrie,Schweden,SEK
,IM00B5VQMV65,ENTAIN PLC,0.04383892159274275,Nicht-Basiskonsumgüter,Großbritannien,GBP
,IT0003497168,TELECOM ITALIA SPA,0.04379443989478848,Kommunikationsdienstleistungen,Italien,EUR
